"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年39週"
"集計期間終了週","2025年39週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","49","41","891","15","2","10","67","1","5","1","3","9","0","3","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"区南部","29","58","570","6","6","14","52","2","3","2","5","4","1","0","0","0","3","0","0","1","0","0","0","0","","","","","","",""
"区西南部","41","53","879","17","3","16","41","1","7","2","0","8","8","1","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"区西部","59","55","867","14","8","6","34","0","3","0","4","4","1","0","0","0","3","0","0","0","0","0","0","5","","","","","","",""
"区西北部","52","89","1159","20","3","24","65","6","7","3","5","12","2","0","0","0","2","0","0","1","0","0","0","1","","","","","","",""
"区東北部","35","66","1097","39","3","23","44","1","7","3","5","4","1","1","1","0","1","0","0","4","0","0","0","2","","","","","","",""
"区東部","64","70","1081","11","5","18","63","5","6","4","4","15","1","5","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"西多摩","1","32","184","1","0","13","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","35","93","2080","17","3","47","97","6","6","16","3","18","3","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","14","29","423","6","3","11","14","1","2","1","1","11","0","0","0","0","5","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","37","60","1079","12","1","19","32","1","2","2","2","9","0","1","0","0","0","0","0","1","0","0","1","6","","","","","","",""
"北多摩北部","26","38","790","6","3","17","70","4","3","3","1","8","0","0","0","0","0","0","0","2","0","0","0","6","","","","","","",""
"島しょ","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","442","685","11115","164","40","218","583","28","51","37","35","102","17","11","2","0","20","0","0","10","0","0","1","25","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年39週"
"集計期間終了週","2025年39週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","43","49","870","8","1","11","45","4","10","3","6","7","0","2","0","0","1","0","0","1","0","0","2","5","","","","","","",""
"区南部","19","62","515","4","4","19","31","2","3","3","1","4","1","3","0","2","2","0","0","1","0","0","0","2","","","","","","",""
"区西南部","41","60","898","13","3","5","24","1","5","2","2","10","5","1","0","0","2","0","0","0","0","0","0","5","","","","","","",""
"区西部","54","69","857","11","7","9","30","2","5","2","4","3","1","0","0","0","2","0","0","1","0","0","0","3","","","","","","",""
"区西北部","51","111","1265","14","1","25","53","2","12","3","4","13","2","1","0","0","5","0","0","1","0","0","0","1","","","","","","",""
"区東北部","33","93","1140","26","3","11","33","4","3","3","4","10","1","1","1","0","2","0","0","1","0","0","0","3","","","","","","",""
"区東部","56","85","1106","3","3","14","48","2","6","1","2","13","1","5","1","0","1","0","0","1","0","0","0","2","","","","","","",""
"西多摩","1","23","174","1","0","8","7","0","0","0","1","0","0","1","0","0","0","0","0","3","0","0","0","4","","","","","","",""
"南多摩","19","107","1972","11","1","38","75","11","5","13","3","28","1","0","1","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","11","51","379","5","2","10","16","1","2","1","1","10","0","0","0","0","5","0","0","0","0","0","0","0","","","","","","",""
