"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年33週"
"集計期間終了週","2013年33週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","5","1","0","6","2","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","7","5","4","2","2","16","0","0","0","4","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","2","0","1","0","2","0","0","0","4","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","3","0","5","25","1","28","0","2","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","2","7","2","18","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","3","2","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","5","5","6","14","1","34","0","2","0","14","1","5","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","2","3","11","2","60","0","3","0","17","1","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","0","7","0","27","0","0","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","1","0","20","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","2","1","2","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","1","0","1","0","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","0","1","1","23","1","3","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","2","2","1","0","8","0","2","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","1","1","4","16","0","36","0","1","0","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","0","8","1","18","1","2","0","3","1","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","0","7","7","6","15","3","34","1","2","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","4","5","7","16","1","66","0","1","0","15","0","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","0","1","12","25","14","4","17","0","6","0","15","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","3","0","36","0","0","0","2","3","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","0","1","5","9","3","27","1","2","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","2","4","8","2","29","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","2","11","10","72","0","6","0","8","0","0","0","0","0","0","0","2","0","0","","","","","",""
"多摩小平","0","8","6","2","15","9","41","0","3","0","10","0","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","48","55","86","200","48","696","5","42","0","142","13","13","0","0","3","1","0","5","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年33週"
"集計期間終了週","2013年33週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","3","2","0","3","1","17","0","1","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","0","4","6","3","1","1","19","0","2","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","1","0","2","0","2","0","0","0","1","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","1","0","13","0","2","0","3","0","0","0","0","0","0","2","0","0","0","","","","","",""
"江東区","0","5","1","2","15","0","25","0","3","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","1","7","0","19","0","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","3","4","1","14","2","25","0","1","0","9","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","2","4","8","3","41","0","0","0","13","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"中野区","0","0","0","1","2","1","21","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","2","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","0","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","0","0","18","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","4","0","0","6","7","0","3","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","2","2","2","18","3","30","0","2","0","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","7","1","16","0","1","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","0","5","3","6","11","5","29","0","3","0","13","3","1","1","0","1","0","0","0","0","0","","","","","",""
"八王子市","0","6","1","7","14","3","43","1","5","0","15","0","0","0","0","0","0","0","0","1","0","","","","","",""
"町田市","0","3","7","11","8","3","24","1","0","0","7","2","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","2","4","32","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","5","8","4","19","0","3","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","2","1","2","1","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","2","5","6","44","0","3","0","12","3","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","0","6","0","3","14","14","47","0","9","0","9","0","2","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","41","38","55","146","58","577","4","40","0","139","10","7","1","0","6","0","2","3","2","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年33週"
"集計期間終了週","2013年33週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","0","6","0","0","0","7","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","0","0","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","8","3","0","9","3","34","0","2","0","2","0","0","0","0","0","0","0","1","0","0","6","3","0","1","1","0"
"新宿区","0","11","11","7","3","3","35","0","2","0","6","0","0","0","0","1","0","0","1","0","0","11","8","1","2","2","0"
"文京","0","0","3","0","3","0","4","0","0","0","5","0","0","0","0","2","1","0","0","0","0","5","2","1","1","1","0"
"台東","0","2","0","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0"
"墨田区","0","0","0","2","2","0","27","0","2","0","3","0","0","0","0","0","0","2","0","0","0","5","3","0","1","1","0"
"江東区","0","8","1","7","40","1","53","0","5","0","5","0","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","0","3","14","2","37","0","1","0","10","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","0","5","2","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"大田区","0","8","9","7","28","3","59","0","3","0","23","1","6","0","0","0","0","0","0","0","0","15","7","2","1","1","0"
"世田谷","0","2","4","7","19","5","101","0","3","0","30","1","2","0","0","0","0","0","0","0","0","18","11","1","2","2","0"
"渋谷区","0","0","1","1","1","0","15","0","1","0","0","0","0","0","0","2","0","0","0","0","0","6","4","1","1","1","0"
"中野区","0","0","0","1","9","1","48","0","0","0","9","1","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","0","2","3","0","36","0","2","0","2","0","0","0","0","0","0","0","0","0","0","13","8","0","1","1","0"
"池袋","0","0","1","3","0","0","9","0","0","0","7","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","1","0","2","1","2","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","10","7","1","0","0","0"
"荒川区","0","1","1","0","1","0","22","1","1","0","2","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0"
"板橋区","0","1","0","2","1","1","41","2","4","0","2","1","2","0","0","0","0","0","0","0","0","11","5","1","1","1","0"
"練馬区","0","0","6","2","1","6","15","0","5","0","12","0","0","0","0","0","0","0","0","0","0","13","5","1","0","0","0"
"足立","2","3","3","6","34","3","66","0","3","0","19","2","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"葛飾区","0","0","1","0","15","2","34","1","3","0","4","1","0","0","0","0","0","0","2","1","0","7","4","0","1","1","0"
"江戸川","0","12","10","12","26","8","63","1","5","0","16","5","1","1","0","1","0","0","0","0","0","15","10","2","0","0","0"
"八王子市","0","10","6","14","30","4","109","1","6","0","30","0","1","0","0","1","0","0","0","1","0","11","7","1","1","1","0"
"町田市","0","4","19","36","22","7","41","1","6","0","22","3","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","0","1","5","4","68","0","0","0","3","3","0","0","0","0","0","0","1","0","0","11","5","1","1","1","0"
"南多摩","0","0","1","10","17","7","46","1","5","0","8","2","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"多摩立川","0","4","4","5","10","3","50","0","0","0","5","0","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"多摩府中","0","0","3","4","16","16","116","0","9","0","20","3","0","0","0","1","0","0","2","0","0","29","17","3","3","3","0"
"多摩小平","0","14","6","5","29","23","88","0","12","0","19","0","4","0","0","1","0","0","1","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","12","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2","89","93","141","346","106","1273","9","82","0","281","23","20","1","0","9","1","2","8","2","0","341","202","30","25","25","0"


