"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2009年1月"
"集計期間終了月","2009年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","6","7","11","0","0","0","0","0","",""
"中央区","7","0","1","2","0","0","0","0","0","",""
"みなと","8","2","0","1","0","0","10","0","0","",""
"新宿区","17","13","21","21","0","0","16","4","0","",""
"文京","7","1","0","5","0","2","3","2","0","",""
"台東","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","0","0","0","0","0","3","3","0","",""
"江東区","13","3","3","13","0","2","0","0","0","",""
"品川区","3","1","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","4","0","0","2","0","0","4","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","5","2","0","1","0","0","6","0","0","",""
"中野区","4","1","2","0","0","1","0","0","0","",""
"杉並","2","0","0","3","0","0","19","0","2","",""
"池袋","15","4","6","8","0","0","2","2","0","",""
"北区","1","0","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","1","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","2","0","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","1","0","",""
"江戸川","1","0","1","1","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","1","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","2","0","0","7","2","2","",""
"多摩小平","0","0","0","0","0","0","7","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","35","43","74","0","5","86","20","4","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2009年1月"
"集計期間終了月","2009年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","0","0","0","0","0","0","0","",""
"中央区","2","0","3","0","0","0","0","0","0","",""
"みなと","12","8","5","0","0","0","5","0","1","",""
"新宿区","4","5","2","4","0","0","7","1","0","",""
"文京","0","0","0","0","0","0","3","0","0","",""
"台東","9","2","0","2","1","0","0","0","0","",""
"墨田区","1","0","0","0","1","0","2","1","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","3","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","3","3","0","0","0","0","1","0","0","",""
"中野区","1","0","1","0","3","0","0","0","0","",""
"杉並","3","2","0","0","1","0","16","0","0","",""
"池袋","8","4","5","1","1","1","0","4","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","4","1","0","1","2","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","3","0","",""
"江戸川","4","1","0","2","4","0","0","0","0","",""
"八王子市","14","2","1","0","1","0","0","0","0","",""
"町田市","3","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","12","2","1","1","1","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","9","0","0","",""
"多摩小平","0","0","0","0","1","0","1","9","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","85","31","18","11","16","1","47","18","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2009年1月"
"集計期間終了月","2009年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","12","7","7","11","0","0","0","0","0","2","2"
