"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年48週
"集計期間終了週",2005年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","27","21","48","178"
"RSウイルス感染症","36","29","65","142"
"咽頭結膜熱","29","40","69","142"
"Ａ群溶血性レンサ球菌咽頭炎","169","132","301","142"
"感染性胃腸炎","919","846","1765","142"
"水痘","118","94","212","142"
"手足口病","13","11","24","142"
"伝染性紅斑","22","22","44","142"
"突発性発しん","50","33","83","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","7","3","10","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","79","81","160","142"
"不明発しん症","10","7","17","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","2","8","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
