"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2003年2週"
"集計期間終了週","2003年2週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","14","0","0","0","4","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","19","0","4","0","16","6","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","25","0","0","1","17","2","0","1","0","0","0","0","1","0","1","0","0","2","0","0","0","1","0","0","","","","","",""
"文京","14","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","38","0","0","7","16","9","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","15","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","15","0","0","6","5","4","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","19","0","0","1","12","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","0","0","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","42","0","1","3","15","10","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","24","0","5","2","24","5","0","2","1","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","15","0","0","0","14","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","61","0","0","0","23","3","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","21","0","0","0","15","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","0","6","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","33","0","0","0","17","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","19","0","0","0","6","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","32","0","0","3","10","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","22","0","1","3","10","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","39","0","0","0","25","14","2","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","41","0","0","0","12","12","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","18","0","0","0","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","22","0","0","0","6","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","19","0","0","1","14","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"多摩川","16","0","0","1","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","26","0","0","0","7","12","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","21","0","0","1","7","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","29","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"府中小金井","20","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","20","0","0","2","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","29","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","44","0","0","1","13","5","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","28","0","0","0","33","6","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","850","0","11","32","373","162","6","12","27","0","1","1","3","24","6","1","0","12","0","0","0","1","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2003年2週"
"集計期間終了週","2003年2週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","18","0","0","0","2","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","29","0","5","2","9","2","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","",""
"新宿区","20","0","0","2","11","0","0","0","1","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","","","","","",""
"文京","21","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","","","","","",""
"台東","36","0","0","2","19","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
