"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年3週
"集計期間終了週",2003年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1499","1447","2946","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","5","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","34","27","61","142"
"感染性胃腸炎","401","398","799","142"
"水痘","70","62","132","142"
"手足口病","3","3","6","142"
"伝染性紅斑","15","18","33","142"
"突発性発しん","27","31","58","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","1","1","2","142"
"麻しん（成人麻しん以外）","1","3","4","142"
"流行性耳下腺炎","20","10","30","142"
"不明発しん症","3","4","7","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","5","9","14"
"急性脳炎(日本脳炎を除く)","1","0","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
