"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年12月"
"集計期間終了月","2019年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","1","1","0","0","0","0","0","0","0"
"20～24歳","20","8","9","17","0","0","1","0","0"
"25～29歳","21","6","9","7","0","0","0","0","0"
"30～34歳","16","9","12","8","0","0","0","0","0"
"35～39歳","12","6","5","8","0","0","1","0","0"
"40～44歳","13","8","7","7","0","0","0","0","0"
"45～49歳","8","3","10","8","0","0","1","0","0"
"50～54歳","12","3","7","0","0","0","1","0","0"
"55～59歳","3","5","7","3","0","0","3","0","0"
"60～64歳","4","0","2","1","0","0","2","0","0"
"65～69歳","1","1","0","3","0","0","3","0","1"
"70歳以上","0","1","2","0","0","0","18","1","0"
"合計","111","51","70","62","0","0","39","3","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年12月"
"集計期間終了月","2019年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","9","2","1","2","0","0","0","0","0"
"20～24歳","28","6","15","4","1","0","0","0","0"
"25～29歳","22","7","7","3","2","0","1","0","0"
"30～34歳","14","7","4","5","0","0","0","0","0"
"35～39歳","7","3","2","3","3","0","0","0","0"
"40～44歳","2","2","1","4","1","0","1","0","0"
"45～49歳","3","0","4","1","1","0","2","0","0"
"50～54歳","3","3","0","2","0","0","1","0","0"
"55～59歳","0","2","1","1","0","0","1","0","0"
"60～64歳","0","1","0","0","0","0","1","0","1"
"65～69歳","0","0","0","0","0","0","1","1","0"
"70歳以上","0","1","0","0","1","0","13","1","0"
"合計","88","34","35","25","9","0","29","3","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年12月"
"集計期間終了月","2019年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","1","0"
"1～4歳","0","0","0","0","0","0","3","1","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","10","3","1","2","0","0","0","0","0"
"20～24歳","48","14","24","21","1","0","1","0","0"
"25～29歳","43","13","16","10","2","0","1","0","0"
"30～34歳","30","16","16","13","0","0","0","0","0"
"35～39歳","19","9","7","11","3","0","1","0","0"
"40～44歳","15","10","8","11","1","0","1","0","0"
"45～49歳","11","3","14","9","1","0","3","0","0"
"50～54歳","15","6","7","2","0","0","2","0","0"
"55～59歳","3","7","8","4","0","0","4","0","0"
"60～64歳","4","1","2","1","0","0","3","0","1"
"65～69歳","1","1","0","3","0","0","4","1","1"
"70歳以上","0","2","2","0","1","0","31","2","0"
"合計","199","85","105","87","9","0","68","6","2"
"定点数","55","55","55","55","55","55","25","25","25"


