"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2007年16週"
"集計期間終了週","2007年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","20","3","8","20","32","10","0","7","4","0","0","0","6","3","2","0","0","2","0","1","0","0","0","","","","","",""
"区南部","45","1","8","14","59","11","1","3","8","0","0","0","1","2","1","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","42","0","0","5","36","13","2","5","2","0","0","0","0","1","0","0","0","8","0","0","0","0","0","","","","","",""
"区西部","44","0","12","16","57","6","0","4","4","0","0","0","1","2","0","0","0","2","0","0","0","0","1","","","","","",""
"区西北部","44","0","0","14","41","14","1","3","7","0","0","7","1","2","0","0","0","1","0","0","0","0","1","","","","","",""
"区東北部","31","0","7","12","36","11","0","6","7","0","0","0","1","0","3","0","0","0","0","0","2","0","0","","","","","",""
"区東部","31","0","1","16","46","7","1","7","3","0","0","0","1","3","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","23","0","0","3","10","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","46","0","2","23","48","16","0","5","7","0","0","0","0","2","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","27","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","25","0","0","3","19","9","0","7","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","30","0","1","21","31","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","411","4","39","147","420","109","6","50","46","0","0","11","11","16","8","0","0","15","0","1","2","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
