"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年7週"
"集計期間終了週","2020年7週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","117","2","2","40","67","5","1","2","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","59","1","4","35","85","7","0","2","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","141","3","1","29","87","8","1","0","5","1","0","1","0","0","0","0","0","1","0","0","4","","","","","",""
"区西部","87","4","4","43","90","4","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","169","4","2","42","98","3","1","2","4","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","152","3","3","42","101","6","0","2","2","0","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"区東部","139","1","4","62","108","7","0","1","2","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","45","0","2","24","31","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","199","5","5","54","115","12","4","1","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","37","1","0","17","53","3","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","75","2","4","33","67","7","0","1","3","0","0","3","0","0","1","0","0","0","2","0","2","","","","","",""
"北多摩北部","73","3","4","31","63","3","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1295","29","35","452","965","66","13","14","39","3","6","5","1","0","8","0","0","2","2","0","7","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年7週"
"集計期間終了週","2020年7週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","115","8","3","33","65","3","1","1","4","0","1","0","0","0","1","0","0","1","1","0","0","","","","","",""
"区南部","42","2","3","43","71","4","1","3","4","0","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","129","1","6","32","66","4","1","1","2","1","1","1","0","0","0","0","0","1","0","0","3","","","","","",""
"区西部","67","6","1","36","85","3","4","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","159","3","3","44","119","1","1","2","3","2","0","0","0","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","117","2","4","45","94","5","0","1","4","0","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"区東部","108","1","1","48","84","9","1","2","1","0","1","0","1","0","0","0","0","1","0","0","0","","","","","",""
