"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年17週
"集計期間終了週",2011年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","838","818","1656","412"
"RSウイルス感染症","5","11","16","259"
"咽頭結膜熱","37","38","75","259"
"Ａ群溶血性レンサ球菌咽頭炎","390","322","712","259"
"感染性胃腸炎","1077","995","2072","259"
"水痘","138","115","253","259"
"手足口病","5","9","14","259"
"伝染性紅斑","78","59","137","259"
"突発性発しん","75","84","159","259"
"百日咳","1","3","4","259"
"ヘルパンギーナ","4","2","6","259"
"流行性耳下腺炎","45","43","88","259"
"不明発しん症","10","2","12","259"
"川崎病","5","1","6","259"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","5","5","10","35"
"細菌性髄膜炎","1","1","2","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","2","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
