"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2005年51週"
"集計期間終了週","2005年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","6","0","0","5","2","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","0","9","0","0","67","6","1","0","18","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","3","11","7","1","211","13","2","1","20","0","0","2","0","1","1","0","0","0","0","0","0","0","0"
"2歳","9","6","4","4","106","11","2","2","0","0","0","1","0","4","0","0","0","1","0","0","0","0","0"
"3歳","4","1","6","13","118","19","2","0","0","0","0","0","0","13","0","0","0","1","0","0","0","0","0"
"4歳","9","0","12","21","123","20","3","2","0","0","0","0","0","13","0","0","0","0","0","0","2","0","0"
"5歳","12","1","2","18","113","13","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0"
"6歳","14","1","5","21","91","8","0","2","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"7歳","16","1","2","9","69","2","0","3","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"8歳","14","0","1","8","54","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","15","0","1","11","42","2","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","30","2","0","13","105","4","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15～19歳","7","2","0","0","28","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","5","3","1","6","166","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","160","43","41","125","1298","103","10","16","41","0","1","3","0","84","2","0","0","5","1","0","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2005年51週"
"集計期間終了週","2005年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

