"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年33週
"集計期間終了週",2004年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","1","2","142"
"咽頭結膜熱","28","18","46","142"
"Ａ群溶血性レンサ球菌咽頭炎","13","5","18","142"
"感染性胃腸炎","124","104","228","142"
"水痘","20","15","35","142"
"手足口病","43","33","76","142"
"伝染性紅斑","15","11","26","142"
"突発性発しん","44","34","78","142"
"百日咳","0","2","2","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","76","72","148","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","22","25","47","142"
"不明発しん症","3","4","7","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","4","13","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
