"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年44週"
"集計期間終了週","2018年44週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","8","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","20","2","1","35","1","15","3","13","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","25","8","4","96","3","61","10","32","6","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","13","4","13","84","1","32","18","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","2","4","27","67","2","32","12","2","6","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","1","1","3","40","70","3","16","24","1","6","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","39","51","5","7","22","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","0","46","40","4","9","18","0","3","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","7","0","0","53","41","5","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","1","37","39","4","0","7","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","23","26","3","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","6","0","1","34","82","15","6","8","0","0","2","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","6","14","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","1","7","47","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","43","69","26","330","693","46","184","142","54","36","10","17","0","0","13","2","1","6","0","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年44週"
"集計期間終了週","2018年44週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","8","0","0","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","5","0","1","34","1","10","4","13","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","19","8","5","101","2","44","4","32","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","2","0","12","72","2","31","8","5","4","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","4","3","13","54","1","22","14","3","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","5","39","66","2","17","29","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","6","20","48","6","10","28","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","1","36","46","4","7","15","0","3","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","2","39","31","9","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","1","29","21","6","2","9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","13","15","4","2","9","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","1","35","51","5","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","3","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
