"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年2週"
"集計期間終了週","2002年2週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","32","6","0","1","24","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","2","0","0","0","61","14","0","0","11","0","0","1","0","2","0","0","0","1","0","1","0","0","0","0"
"2歳","4","0","0","1","55","26","1","0","0","0","0","1","0","6","2","0","0","1","0","0","0","0","0","0"
"3歳","4","0","0","4","57","26","3","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"4歳","4","0","0","3","40","27","1","1","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","0"
"5歳","4","0","0","8","41","16","1","1","0","0","0","1","0","17","0","0","0","1","0","0","0","1","0","0"
"6歳","2","0","1","7","32","11","0","0","0","0","0","0","0","11","0","0","0","1","0","0","0","0","0","0"
"7歳","1","0","0","5","29","5","0","3","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","0"
"8歳","0","0","0","0","17","4","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0"
"9歳","1","0","0","1","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","5","0","0","1","31","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0"
"15～19歳","4","0","0","0","13","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0"
"20～29歳","6","0","0","3","71","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0"
"30～39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","50","0","1","33","490","146","6","9","36","0","0","5","1","75","5","0","0","21","1","2","0","5","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年2週"
"集計期間終了週","2002年2週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","4","7","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","0","0","0","32","6","0","0","20","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","50","27","4","0","11","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2歳","3","0","0","0","40","28","1","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0"
"3歳","1","0","1","1","36","26","1","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0"
"4歳","3","0","0","7","31","24","2","3","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0"
"5歳","3","0","1","3","26","12","0","0","0","0","0","0","0","15","0","0","0","1","0","0","0","0","0","0"
"6歳","0","0","0","4","25","5","0","2","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","3","29","5","1","5","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0"
"8歳","0","0","0","2","19","2","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","2","12","3","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","2","47","3","0","1","0","0","0","1","1","7","1","0","0","0","0","0","0","1","0","0"
"15～19歳","3","0","0","1","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
