"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年48週
"集計期間終了週",2013年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","94","79","173","415"
"RSウイルス感染症","135","110","245","261"
"咽頭結膜熱","93","79","172","261"
"Ａ群溶血性レンサ球菌咽頭炎","296","240","536","261"
"感染性胃腸炎","1981","1965","3946","261"
"水痘","165","186","351","261"
"手足口病","35","30","65","261"
"伝染性紅斑","21","23","44","261"
"突発性発しん","81","72","153","261"
"百日咳","1","0","1","261"
"ヘルパンギーナ","13","7","20","261"
"流行性耳下腺炎","28","12","40","261"
"不明発しん症","8","8","16","261"
"川崎病","4","1","5","261"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","5","7","12","38"
"細菌性髄膜炎","0","3","3","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","4","5","9","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","2","3","25"
"インフルエンザ入院","0","1","1","25"
