"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年9週"
"集計期間終了週","2024年9週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","127","53","1","0","30","48","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","13","","","","","",""
"区南部","185","65","3","2","21","94","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","217","75","3","1","32","67","4","0","2","6","0","1","0","0","0","3","0","0","0","0","0","1","10","","","","","",""
"区西部","203","76","2","4","38","52","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"区西北部","326","119","4","7","46","85","4","0","2","2","0","2","1","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","261","91","5","15","69","71","2","1","0","5","0","1","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"区東部","271","101","4","1","46","78","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"西多摩","99","32","0","1","3","13","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"南多摩","425","126","4","1","42","98","5","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","12","","","","","",""
"北多摩西部","190","56","0","0","37","38","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","288","77","4","4","33","47","2","0","2","3","0","2","0","0","0","0","0","0","0","0","0","3","10","","","","","",""
"北多摩北部","225","53","4","2","46","61","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","","","","","",""
"島しょ","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2817","928","34","38","443","752","33","3","7","24","1","9","1","0","1","6","0","0","1","0","0","5","76","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年9週"
"集計期間終了週","2024年9週"
"性別","女性"

