"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年24週
"集計期間終了週",2010年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","12","3","15","285"
"RSウイルス感染症","5","4","9","148"
"咽頭結膜熱","33","24","57","148"
"Ａ群溶血性レンサ球菌咽頭炎","154","120","274","148"
"感染性胃腸炎","483","427","910","148"
"水痘","143","132","275","148"
"手足口病","119","68","187","148"
"伝染性紅斑","39","52","91","148"
"突発性発しん","50","45","95","148"
"百日咳","17","17","34","148"
"ヘルパンギーナ","144","137","281","148"
"流行性耳下腺炎","103","78","181","148"
"不明発しん症","4","3","7","148"
"川崎病","0","1","1","148"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","6","14","20","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","1","3","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
