"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年17週
"集計期間終了週",2024年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","144","154","298","416"
"新型コロナウイルス感染症（COVID-19）","471","524","995","416"
"RSウイルス感染症","255","228","483","262"
"咽頭結膜熱","49","45","94","262"
"Ａ群溶血性レンサ球菌咽頭炎","576","496","1072","262"
"感染性胃腸炎","706","578","1284","262"
"水痘","26","23","49","262"
"手足口病","12","14","26","262"
"伝染性紅斑","24","15","39","262"
"突発性発しん","34","38","72","262"
"ヘルパンギーナ","3","7","10","262"
"流行性耳下腺炎","5","9","14","262"
"不明発しん症","1","5","6","262"
"川崎病","5","1","6","262"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","16","19","35","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","0","2","25"
"COVID-19入院","31","24","55","25"
