"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","52","2","1","12","53","8","0","2","7","0","0","0","0","1","0","1","0","0","1","0","","","","","",""
"区南部","27","2","12","6","73","3","0","4","11","1","0","3","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","25","0","0","7","43","4","0","7","4","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"区西部","63","0","0","13","76","6","0","1","3","0","0","3","4","0","0","0","0","0","1","0","","","","","",""
"区西北部","48","0","0","4","41","12","1","0","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","42","0","1","8","50","3","0","1","3","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"区東部","52","0","3","22","49","9","0","0","5","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","15","0","0","1","13","4","0","0","1","0","0","6","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","77","0","1","42","87","16","1","2","12","1","1","19","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","16","0","0","1","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","19","1","1","7","26","8","0","0","5","0","0","1","1","0","0","1","0","0","1","0","","","","","",""
"北多摩北部","21","2","1","2","36","1","0","0","4","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","467","7","20","125","556","76","2","17","58","2","1","45","9","1","0","6","0","1","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","64","2","4","8","52","10","0","1","6","0","0","3","0","1","0","1","0","0","1","0","","","","","",""
"区南部","38","2","1","9","75","4","1","2","2","5","0","1","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","35","0","0","2","69","9","0","3","5","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"区西部","64","0","0","14","66","2","0","1","4","0","0","7","4","0","0","0","0","0","1","0","","","","","",""
"区西北部","48","0","1","1","30","9","1","1","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","55","0","1","6","41","5","1","1","4","0","1","1","1","0","0","1","0","0","1","0","","","","","",""
"区東部","49","3","3","13","46","9","0","4","6","0","0","4","1","0","0","2","0","0","0","0","","","","","",""
"西多摩","12","0","0","1","8","6","0","0","3","0","0","6","0","0","0","0","0","1","1","0","","","","","",""
"南多摩","75","0","1","33","71","19","1","4","11","1","2","21","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","24","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","29","1","1","2","21","5","0","0","2","0","0","1","1","0","0","1","0","0","1","1","","","","","",""
"北多摩北部","20","2","1","7","35","2","0","0","9","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","524","10","13","97","519","81","4","17","55","6","3","48","13","1","0","9","0","1","5","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年16週"
"集計期間終了週","2009年16週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
