"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年32週"
"集計期間終了週","2003年32週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","6","2","9","2","21","1","0","23","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","10","2","10","8","41","5","12","0","0","50","0","0","4","1","0","0","0","0","0","1","0","0"
"2歳","0","0","3","1","9","7","42","1","1","0","0","36","0","0","2","2","0","0","0","0","0","0","0","0"
"3歳","0","0","8","1","11","4","44","1","1","0","0","36","1","1","0","0","0","0","0","0","0","1","0","0"
"4歳","0","0","9","2","12","11","33","1","0","1","0","18","0","1","1","0","0","0","0","0","1","0","0","0"
"5歳","0","0","7","1","8","8","20","5","0","0","0","15","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","1","1","3","18","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","2","6","1","3","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","1","3","0","6","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","4","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","1","0","0","0"
"10～14歳","0","0","0","0","9","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","5","0","2","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0"
"20～29歳","0","0","0","3","16","1","1","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","45","15","101","46","225","20","39","2","0","196","2","8","9","3","0","12","0","0","2","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年32週"
"集計期間終了週","2003年32週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"～1歳","0","0","1","0","4","1","9","1","13","0","0","17","0","0","3","0","0","0","0","0","0","0","0","0"
"1歳","0","0","3","0","18","5","41","0","7","0","0","46","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","1","8","7","48","1","1","0","0","37","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","6","1","8","1","27","0","0","0","0","37","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","3","2","13","5","25","4","0","0","0","22","0","2","2","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","0","5","2","15","2","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","2","1","8","0","9","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","3","3","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","0","2","1","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","0","4","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","1","1","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","3","19","0","12","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","23","12","104","23","198","13","23","0","1","180","0","6","8","0","0","5","0","0","2","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年32週"
"集計期間終了週","2003年32週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","2","0","1","3","6","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"～1歳","0","0","1","0","10","3","18","3","34","1","0","40","0","0","5","0","0","0","0","0","0","0","0","0"
"1歳","0","0","13","2","28","13","82","5","19","0","0","96","0","2","4","1","0","0","0","0","0","1","0","0"
"2歳","0","0","3","2","17","14","90","2","2","0","0","73","0","0","3","2","0","0","0","0","0","0","0","0"
"3歳","0","0","14","2","19","5","71","1","1","0","0","73","1","1","1","0","0","0","0","0","0","1","0","0"
"4歳","0","0","12","4","25","16","58","5","0","1","0","40","0","3","3","0","0","0","0","0","1","0","0","0"
