"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年3週
"集計期間終了週",2020年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2431","2458","4889","416"
"RSウイルス感染症","20","11","31","262"
"咽頭結膜熱","23","18","41","262"
"Ａ群溶血性レンサ球菌咽頭炎","332","303","635","262"
"感染性胃腸炎","1082","983","2065","262"
"水痘","43","28","71","262"
"手足口病","14","12","26","262"
"伝染性紅斑","12","16","28","262"
"突発性発しん","56","41","97","262"
"ヘルパンギーナ","10","5","15","262"
"流行性耳下腺炎","4","7","11","262"
"不明発しん症","2","3","5","262"
"川崎病","7","0","7","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","7","14","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","32","28","60","25"
