"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年4月"
"集計期間終了月","2002年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","1","2","0","4","0","0","5","9","0","",""
"区南部","0","3","0","1","0","0","0","0","0","",""
"区西南部","10","2","1","0","0","0","18","10","0","",""
"区西部","22","4","6","7","1","2","32","8","5","",""
"区西北部","32","7","10","15","0","0","13","1","0","",""
"区東北部","7","0","0","5","0","0","5","0","3","",""
"区東部","24","9","7","27","0","1","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","8","0","3","",""
"北多摩西部","5","0","1","11","0","0","0","0","0","",""
"北多摩南部","8","2","3","8","0","1","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","29","28","78","1","4","83","29","11","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年4月"
"集計期間終了月","2002年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","49","26","3","8","11","0","3","4","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","0","1","0","0","0","0","6","3","0","",""
"区西部","8","9","6","4","1","0","9","13","1","",""
"区西北部","10","5","3","3","0","0","9","1","0","",""
"区東北部","2","0","0","1","1","0","3","0","1","",""
"区東部","11","3","0","1","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","1","1","0","8","0","6","0","0","",""
"北多摩西部","12","0","1","6","0","0","0","0","0","",""
"北多摩南部","6","3","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","107","48","14","25","22","0","39","21","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年4月"
"集計期間終了月","2002年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","50","28","3","12","11","0","8","13","0","10","6"
"区南部","0","3","0","1","0","0","0","0","0","5","1"
"区西南部","10","3","1","0","0","0","24","13","0","3","4"
"区西部","30","13","12","11","2","2","41","21","6","6","4"
"区西北部","42","12","13","18","0","0","22","2","0","6","2"
"区東北部","9","0","0","6","1","0","8","0","4","2","1"
"区東部","35","12","7","28","1","1","5","0","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","9","1","1","0","8","0","14","0","3","4","1"
"北多摩西部","17","0","2","17","0","0","0","0","0","2","1"
"北多摩南部","14","5","3","10","0","1","0","1","0","1","2"
"北多摩北部","0","0","0","0","0","0","0","0","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","216","77","42","103","23","4","122","50","13","41","25"


