"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年11週
"集計期間終了週",2018年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1042","1143","2185","414"
"RSウイルス感染症","60","40","100","261"
"咽頭結膜熱","24","24","48","261"
"Ａ群溶血性レンサ球菌咽頭炎","358","326","684","261"
"感染性胃腸炎","733","636","1369","261"
"水痘","43","37","80","261"
"手足口病","3","3","6","261"
"伝染性紅斑","17","12","29","261"
"突発性発しん","54","46","100","261"
"ヘルパンギーナ","2","1","3","261"
"流行性耳下腺炎","12","14","26","261"
"不明発しん症","6","7","13","261"
"川崎病","3","1","4","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","3","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","9","1","10","25"
"インフルエンザ入院","16","11","27","25"
