"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年9月"
"集計期間終了月","2008年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","3","0"
"1～4歳","0","0","0","0","0","0","2","10","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","1","2","0"
"15～19歳","4","1","1","7","0","0","0","0","0"
"20～24歳","9","6","4","11","0","0","0","0","0"
"25～29歳","18","6","9","14","0","0","0","0","0"
"30～34歳","25","8","10","17","0","0","0","0","0"
"35～39歳","16","8","7","9","0","0","4","0","0"
"40～44歳","11","6","7","4","0","0","1","2","0"
"45～49歳","6","4","7","4","0","0","2","1","0"
"50～54歳","1","3","5","4","0","1","5","0","0"
"55～59歳","4","2","1","4","0","0","3","0","0"
"60～64歳","2","2","2","0","0","0","5","0","0"
"65～69歳","0","0","1","0","0","0","7","0","0"
"70歳以上","1","0","0","0","0","0","32","1","2"
"合計","97","46","54","74","0","1","74","20","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年9月"
"集計期間終了月","2008年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","3","0"
"1～4歳","0","0","0","0","0","0","5","3","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","16","2","1","2","2","0","0","0","0"
"20～24歳","54","9","12","3","2","2","1","0","0"
"25～29歳","22","6","11","3","4","0","0","0","0"
"30～34歳","22","4","7","1","3","0","1","0","0"
"35～39歳","13","5","4","1","1","0","0","0","0"
"40～44歳","5","1","0","1","0","0","1","0","0"
"45～49歳","1","0","1","0","0","0","1","0","0"
"50～54歳","1","1","0","0","2","0","1","0","0"
"55～59歳","0","0","0","0","1","0","3","0","0"
"60～64歳","0","0","0","0","1","1","1","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","0","1","0","0","0","21","2","2"
"合計","134","28","37","11","16","3","38","9","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年9月"
"集計期間終了月","2008年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","6","0"
"1～4歳","0","0","0","0","0","0","7","13","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","2","2","0"
"15～19歳","20","3","2","9","2","0","0","0","0"
"20～24歳","63","15","16","14","2","2","1","0","0"
"25～29歳","40","12","20","17","4","0","0","0","0"
"30～34歳","47","12","17","18","3","0","1","0","0"
"35～39歳","29","13","11","10","1","0","4","0","0"
"40～44歳","16","7","7","5","0","0","2","2","0"
"45～49歳","7","4","8","4","0","0","3","1","0"
"50～54歳","2","4","5","4","2","1","6","0","0"
"55～59歳","4","2","1","4","1","0","6","0","0"
"60～64歳","2","2","2","0","1","1","6","0","0"
"65～69歳","0","0","1","0","0","0","8","0","0"
"70歳以上","1","0","1","0","0","0","53","3","4"
"合計","231","74","91","85","16","4","112","29","4"
"定点数","55","55","55","55","55","55","24","24","24"


