"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年44週
"集計期間終了週",2021年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","413"
"RSウイルス感染症","8","5","13","260"
"咽頭結膜熱","15","16","31","260"
"Ａ群溶血性レンサ球菌咽頭炎","35","28","63","260"
"感染性胃腸炎","416","311","727","260"
"水痘","18","15","33","260"
"手足口病","67","56","123","260"
"伝染性紅斑","2","5","7","260"
"突発性発しん","57","46","103","260"
"ヘルパンギーナ","93","86","179","260"
"流行性耳下腺炎","6","6","12","260"
"不明発しん症","6","2","8","260"
"川崎病","0","0","0","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","1","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
