"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年12週"
"集計期間終了週","2007年12週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","1","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","29","0","1","0","20","4","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","77","0","2","5","80","13","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","109","0","0","5","53","17","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"3歳","139","0","2","7","40","18","0","3","2","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"4歳","170","0","1","14","31","15","0","3","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0"
"5歳","171","0","1","17","34","13","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","210","0","2","12","27","4","1","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","263","0","1","18","28","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","241","0","2","16","18","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","208","0","0","10","17","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","668","0","1","9","31","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
