"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年28週
"集計期間終了週",2016年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","7","9","410"
"RSウイルス感染症","23","13","36","259"
"咽頭結膜熱","106","77","183","259"
"Ａ群溶血性レンサ球菌咽頭炎","431","358","789","259"
"感染性胃腸炎","764","626","1390","259"
"水痘","48","31","79","259"
"手足口病","142","96","238","259"
"伝染性紅斑","17","29","46","259"
"突発性発しん","88","79","167","259"
"百日咳","1","3","4","259"
"ヘルパンギーナ","823","703","1526","259"
"流行性耳下腺炎","108","100","208","259"
"不明発しん症","12","18","30","259"
"川崎病","6","2","8","259"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","19","14","33","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","13","13","26","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
