"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年4週
"集計期間終了週",2010年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","711","730","1441","288"
"RSウイルス感染症","70","73","143","149"
"咽頭結膜熱","7","4","11","149"
"Ａ群溶血性レンサ球菌咽頭炎","135","98","233","149"
"感染性胃腸炎","1290","1221","2511","149"
"水痘","71","79","150","149"
"手足口病","8","3","11","149"
"伝染性紅斑","20","6","26","149"
"突発性発しん","35","41","76","149"
"百日咳","2","5","7","149"
"ヘルパンギーナ","2","1","3","149"
"流行性耳下腺炎","40","39","79","149"
"不明発しん症","4","1","5","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","8","4","12","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","4","3","7","24"
"クラミジア肺炎(オウム病は除く)","1","1","2","24"
