"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年19週
"集計期間終了週",2014年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","82","56","138","415"
"RSウイルス感染症","11","3","14","263"
"咽頭結膜熱","53","36","89","263"
"Ａ群溶血性レンサ球菌咽頭炎","273","239","512","263"
"感染性胃腸炎","755","676","1431","263"
"水痘","154","126","280","263"
"手足口病","13","12","25","263"
"伝染性紅斑","30","20","50","263"
"突発性発しん","88","80","168","263"
"百日咳","0","1","1","263"
"ヘルパンギーナ","5","5","10","263"
"流行性耳下腺炎","27","15","42","263"
"不明発しん症","10","8","18","263"
"川崎病","2","1","3","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","6","14","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","2","4","25"
"インフルエンザ入院","2","0","2","25"
