"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年3週
"集計期間終了週",2017年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5989","5885","11874","416"
"RSウイルス感染症","16","22","38","262"
"咽頭結膜熱","25","32","57","262"
"Ａ群溶血性レンサ球菌咽頭炎","284","233","517","262"
"感染性胃腸炎","955","831","1786","262"
"水痘","34","36","70","262"
"手足口病","8","10","18","262"
"伝染性紅斑","18","19","37","262"
"突発性発しん","51","56","107","262"
"百日咳","0","2","2","262"
"ヘルパンギーナ","0","1","1","262"
"流行性耳下腺炎","35","31","66","262"
"不明発しん症","8","6","14","262"
"川崎病","2","2","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","8","19","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","7","10","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","34","36","70","25"
