"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年23週
"集計期間終了週",2022年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","411"
"RSウイルス感染症","23","22","45","258"
"咽頭結膜熱","57","43","100","258"
"Ａ群溶血性レンサ球菌咽頭炎","28","22","50","258"
"感染性胃腸炎","945","846","1791","258"
"水痘","9","9","18","258"
"手足口病","39","27","66","258"
"伝染性紅斑","1","2","3","258"
"突発性発しん","57","49","106","258"
"ヘルパンギーナ","6","12","18","258"
"流行性耳下腺炎","12","0","12","258"
"不明発しん症","8","4","12","258"
"川崎病","0","1","1","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","2","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
