"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年31週
"集計期間終了週",2015年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","6","11","410"
"RSウイルス感染症","14","13","27","261"
"咽頭結膜熱","87","61","148","261"
"Ａ群溶血性レンサ球菌咽頭炎","259","209","468","261"
"感染性胃腸炎","575","490","1065","261"
"水痘","44","47","91","261"
"手足口病","2009","1669","3678","261"
"伝染性紅斑","69","88","157","261"
"突発性発しん","83","96","179","261"
"百日咳","8","6","14","261"
"ヘルパンギーナ","410","397","807","261"
"流行性耳下腺炎","63","33","96","261"
"不明発しん症","26","18","44","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","20","18","38","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","4","8","12","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
