"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","26","40","11","11","0","0","7","0","0","",""
"区南部","4","0","2","2","0","0","2","0","0","",""
"区西南部","38","19","33","57","0","0","4","2","0","",""
"区西部","19","8","36","14","0","0","10","0","0","",""
"区西北部","10","4","4","8","0","0","0","2","0","",""
"区東北部","1","0","0","0","0","0","2","1","0","",""
"区東部","10","8","5","13","0","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","1","0","",""
"南多摩","0","0","0","0","0","0","4","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","11","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","79","91","105","0","0","41","8","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","4","4","11","0","0","0","0","0","",""
"区南部","8","0","0","0","0","0","0","0","0","",""
"区西南部","11","8","2","3","1","0","4","0","0","",""
"区西部","12","6","6","6","1","0","3","0","0","",""
"区西北部","17","4","5","1","0","0","4","2","1","",""
"区東北部","5","1","1","0","0","0","1","2","0","",""
"区東部","11","0","0","0","0","0","3","2","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","8","5","0","0","0","0","2","0","0","",""
"北多摩西部","10","0","1","3","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","14","0","0","",""
"北多摩北部","1","1","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","97","29","19","24","3","0","32","6","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2016年2月"
"集計期間終了月","2016年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","40","44","15","22","0","0","7","0","0","10","4"
"区南部","12","0","2","2","0","0","2","0","0","3","1"
"区西南部","49","27","35","60","1","0","8","2","0","5","3"
"区西部","31","14","42","20","1","0","13","0","0","11","4"
"区西北部","27","8","9","9","0","0","4","4","1","6","2"
"区東北部","6","1","1","0","0","0","3","3","0","3","1"
"区東部","21","8","5","13","0","0","4","3","0","6","1"
"西多摩","0","0","0","0","0","0","1","1","0","0","1"
"南多摩","8","5","0","0","0","0","6","0","0","5","1"
"北多摩西部","10","0","1","3","1","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","25","1","0","3","3"
"北多摩北部","1","1","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","206","108","110","129","3","0","73","14","1","55","25"


