"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","31","6","7","17","1","0","14","5","0","",""
"区南部","2","2","0","1","0","0","5","0","0","",""
"区西南部","8","2","1","2","1","0","6","0","0","",""
"区西部","28","17","15","19","0","4","19","8","0","",""
"区西北部","15","6","6","7","0","0","4","10","0","",""
"区東北部","2","1","1","2","0","0","3","3","0","",""
"区東部","13","4","4","10","0","1","2","9","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","3","0","0","0","0","0","9","1","0","",""
"北多摩北部","0","0","0","0","0","0","12","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","102","38","34","58","2","5","75","43","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","22","6","2","0","1","0","6","4","1","",""
"区南部","3","0","0","0","0","0","0","1","0","",""
"区西南部","7","3","6","0","0","0","3","0","0","",""
"区西部","6","11","9","5","1","1","20","3","0","",""
"区西北部","15","5","2","1","1","1","2","6","0","",""
"区東北部","2","0","2","3","0","0","1","2","0","",""
"区東部","14","3","0","1","0","0","3","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","2","1","0","1","0","0","0","0","",""
"北多摩西部","12","1","0","0","1","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","6","2","0","",""
"北多摩北部","1","1","0","0","0","0","5","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","91","33","22","10","5","2","46","26","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","53","12","9","17","2","0","20","9","1","10","4"
"区南部","5","2","0","1","0","0","5","1","0","3","1"
"区西南部","15","5","7","2","1","0","9","0","0","5","3"
"区西部","34","28","24","24","1","5","39","11","0","10","4"
"区西北部","30","11","8","8","1","1","6","16","0","6","2"
"区東北部","4","1","3","5","0","0","4","5","0","3","1"
"区東部","27","7","4","11","0","1","5","10","0","6","1"
"西多摩","0","0","0","0","0","0","1","0","0","0","1"
"南多摩","9","2","1","0","1","0","0","0","0","5","1"
"北多摩西部","12","1","0","0","1","0","0","0","0","2","1"
"北多摩南部","3","1","0","0","0","0","15","3","0","3","2"
"北多摩北部","1","1","0","0","0","0","17","14","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","193","71","56","68","7","7","121","69","1","54","24"


