"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年31週"
"集計期間終了週","2024年31週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","89","5","2","10","30","1","105","1","4","16","0","0","0","0","2","0","0","0","0","0","0","12","","","","","",""
"区南部","6","79","1","6","12","61","2","146","9","3","32","1","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区西南部","4","115","4","2","14","32","1","110","7","2","20","0","1","0","0","2","0","0","0","0","0","0","15","","","","","",""
"区西部","7","127","5","6","21","34","1","128","6","6","21","0","0","3","0","2","0","0","5","0","0","0","12","","","","","",""
"区西北部","4","189","7","2","34","35","1","185","1","7","45","0","0","1","0","2","0","0","1","0","0","0","8","","","","","",""
"区東北部","9","138","8","0","27","41","2","93","5","2","26","0","1","0","0","0","0","0","1","0","0","1","6","","","","","",""
"区東部","5","153","13","1","30","40","2","135","2","0","19","1","2","0","0","0","0","0","7","0","0","0","10","","","","","",""
"西多摩","0","52","0","0","4","8","1","17","5","0","2","1","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"南多摩","0","153","2","2","25","50","1","146","4","3","29","2","0","0","0","2","0","0","0","0","0","0","4","","","","","",""
"北多摩西部","0","72","1","0","14","14","0","63","1","2","10","0","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"北多摩南部","6","112","2","0","24","19","4","170","9","3","24","0","0","0","0","2","0","0","2","0","0","0","10","","","","","",""
"北多摩北部","1","89","10","4","23","33","2","162","0","7","8","0","0","0","0","0","0","0","2","0","0","1","11","","","","","",""
"島しょ","0","13","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"合計","49","1381","58","25","238","397","18","1466","50","40","252","5","4","4","0","13","0","0","19","0","0","2","106","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年31週"
"集計期間終了週","2024年31週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","106","2","1","6","28","1","93","3","2","13","1","0","0","0","2","0","0","1","0","0","0","17","","","","","",""
"区南部","3","107","1","4","9","42","2","122","8","3","33","1","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"区西南部","2","132","3","2","8","23","2","105","5","4","23","0","1","0","0","1","0","0","1","0","0","0","14","","","","","",""
"区西部","1","151","4","1","10","38","2","93","3","4","13","0","0","2","0","2","0","0","8","0","0","0","11","","","","","",""
"区西北部","7","245","5","5","28","26","1","170","6","2","44","0","1","1","0","1","0","0","1","0","0","0","6","","","","","",""
"区東北部","16","185","8","2","17","29","1","90","4","6","21","0","1","0","0","0","0","0","1","0","0","1","7","","","","","",""
"区東部","8","198","9","1","17","37","2","131","3","4","12","1","1","0","0","0","0","0","3","0","0","0","5","","","","","",""
"西多摩","0","51","0","0","1","8","1","16","4","0","1","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","1","171","2","2","18","45","1","128","3","5","24","2","1","0","0","3","0","0","0","0","0","0","3","","","","","",""
