"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年40週
"集計期間終了週",2009年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1490","1326","2816","289"
"RSウイルス感染症","8","5","13","149"
"咽頭結膜熱","2","2","4","149"
"Ａ群溶血性レンサ球菌咽頭炎","53","34","87","149"
"感染性胃腸炎","180","147","327","149"
"水痘","37","23","60","149"
"手足口病","39","26","65","149"
"伝染性紅斑","4","7","11","149"
"突発性発しん","49","55","104","149"
"百日咳","3","4","7","149"
"ヘルパンギーナ","17","22","39","149"
"流行性耳下腺炎","62","45","107","149"
"不明発しん症","3","5","8","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","11","4","15","39"
"細菌性髄膜炎","1","1","2","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","6","1","7","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
