"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年6週
"集計期間終了週",2020年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1456","1374","2830","412"
"RSウイルス感染症","22","27","49","260"
"咽頭結膜熱","37","31","68","260"
"Ａ群溶血性レンサ球菌咽頭炎","523","424","947","260"
"感染性胃腸炎","1089","1028","2117","260"
"水痘","54","59","113","260"
"手足口病","15","9","24","260"
"伝染性紅斑","14","8","22","260"
"突発性発しん","49","33","82","260"
"ヘルパンギーナ","9","4","13","260"
"流行性耳下腺炎","7","11","18","260"
"不明発しん症","2","4","6","260"
"川崎病","1","1","2","260"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","11","6","17","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","4","12","16","25"
