"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年8週"
"集計期間終了週","2015年8週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","8","1","1","1","4","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","15","3","1","7","37","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","34","3","0","4","28","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","7","0","2","5","17","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","21","0","0","2","43","0","0","2","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","26","0","0","11","19","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","37","1","1","15","69","1","0","6","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","0","2","14","39","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","15","0","0","4","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","35","0","0","14","76","3","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","79","6","6","11","92","7","1","3","7","0","1","1","2","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","6","0","0","2","7","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","24","0","0","4","33","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","36","1","0","8","34","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","1","0","3","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","40","0","0","6","30","0","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","30","2","0","17","16","3","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","25","0","0","6","28","1","0","3","2","0","0","2","0","0","0","1","0","0","0","0","1","1","","","","","",""
"練馬区","37","0","0","21","44","5","3","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","35","0","2","15","64","2","0","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","47","3","0","11","39","1","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","44","2","2","29","54","6","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","120","4","2","39","83","3","2","2","2","2","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","58","4","0","29","46","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","22","0","2","8","24","2","0","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","43","2","0","14","29","5","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","43","2","0","10","37","1","0","5","2","1","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","107","3","2","30","65","7","2","5","4","2","0","3","0","0","0","0","1","0","0","0","0","2","","","","","",""
"多摩小平","66","4","5","33","42","4","0","4","8","0","0","3","2","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","7","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1096","42","29","373","1128","70","11","84","62","6","2","42","6","0","0","3","1","1","2","0","2","4","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年8週"
"集計期間終了週","2015年8週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","9","1","0","1","3","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","23","2","3","2","28","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","25","1","0","3","19","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","9","0","1","2","12","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","10","0","0","3","27","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","27","0","0","9","14","2","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","37","2","0","14","56","3","0","11","2","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","22","0","0","9","41","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","11","1","0","6","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","37","4","1","10","74","0","2","4","4","0","0","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","84","4","2","12","85","4","1","2","4","0","0","0","0","0","0","0","0","0","1","0","0","3","","","","","",""
"渋谷区","9","0","0","0","12","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中野区","26","0","0","5","36","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","35","0","0","8","26","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","9","0","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","26","0","0","3","27","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","29","0","2","18","19","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","23","0","1","2","37","0","3","8","1","0","0","0","0","0","0","0","0","0","2","0","0","1","","","","","",""
"練馬区","47","0","2","19","44","4","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","38","2","0","7","74","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","54","2","0","6","36","3","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","46","0","1","33","57","1","0","3","4","1","0","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","88","12","1","35","63","7","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","76","0","0","24","41","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","19","0","1","3","23","4","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","67","1","0","11","23","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","73","0","0","13","49","4","0","4","5","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩府中","90","1","2","23","69","5","5","8","8","0","0","1","1","0","0","0","0","0","0","0","0","5","","","","","",""
"多摩小平","57","6","1","45","41","1","0","5","2","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1117","39","19","329","1068","52","12","90","56","2","1","25","4","1","0","4","0","0","4","0","1","12","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年8週"
"集計期間終了週","2015年8週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","17","2","1","2","7","1","0","2","5","0","0","1","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","38","5","4","9","65","3","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","3","9","6","0","1","1","0"
"新宿区","59","4","0","7","47","1","0","6","1","0","0","1","0","0","0","0","0","0","1","0","0","0","12","8","2","2","2","0"
"文京","16","0","3","7","29","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","31","0","0","5","70","1","0","2","0","1","0","5","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","53","0","0","20","33","3","0","2","3","0","0","2","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","74","3","1","29","125","4","0","17","3","0","1","2","0","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","38","0","2","23","80","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","26","1","0","10","41","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","72","4","1","24","150","3","4","6","9","0","0","1","1","0","0","2","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","163","10","8","23","177","11","2","5","11","0","1","1","2","0","0","0","0","1","1","0","0","3","25","16","2","2","2","0"
"渋谷区","15","0","0","2","19","4","0","2","1","0","0","0","0","0","0","1","0","0","0","0","1","1","7","4","1","1","1","0"
"中野区","50","0","0","9","69","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","71","1","0","16","60","1","0","4","3","0","0","1","1","0","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","13","1","0","6","15","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","66","0","0","9","57","0","1","6","3","0","0","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","59","2","2","35","35","6","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","48","0","1","8","65","1","3","11","3","0","0","2","0","0","0","1","0","0","2","0","1","2","16","10","2","1","1","0"
"練馬区","84","0","2","40","88","9","3","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","73","2","2","22","138","4","0","0","8","0","0","5","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","101","5","0","17","75","4","0","7","2","0","0","4","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","90","2","3","62","111","7","0","5","6","1","0","4","1","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","208","16","3","74","146","10","2","7","6","2","0","10","0","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","134","4","0","53","87","5","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","41","0","3","11","47","6","0","2","1","0","0","14","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","110","3","0","25","52","7","0","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","116","2","0","23","86","5","0","9","7","1","0","2","0","0","0","0","0","0","1","0","1","0","21","14","2","1","1","0"
"多摩府中","197","4","4","53","134","12","7","13","12","2","0","4","1","0","0","0","1","0","0","0","0","7","31","19","3","3","3","0"
"多摩小平","123","10","6","78","83","5","0","9","10","1","0","6","3","0","0","1","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","11","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2213","81","48","702","2196","122","23","174","118","8","3","67","10","1","0","7","1","1","6","0","3","16","415","261","39","25","25","0"


