"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年52週
"集計期間終了週",2005年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","162","159","321","178"
"RSウイルス感染症","11","13","24","142"
"咽頭結膜熱","32","26","58","142"
"Ａ群溶血性レンサ球菌咽頭炎","75","70","145","142"
"感染性胃腸炎","917","877","1794","142"
"水痘","100","74","174","142"
"手足口病","4","0","4","142"
"伝染性紅斑","14","14","28","142"
"突発性発しん","19","22","41","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","6","1","7","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","51","51","102","142"
"不明発しん症","2","8","10","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","3","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","0","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
