"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","30","14","18","15","0","0","4","1","0","",""
"区南部","7","8","2","1","0","0","0","0","0","",""
"区西南部","10","5","5","5","0","0","3","2","0","",""
"区西部","37","17","39","15","0","0","11","1","0","",""
"区西北部","17","2","4","13","0","0","3","4","0","",""
"区東北部","0","0","0","0","0","0","1","1","0","",""
"区東部","18","5","4","10","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","1","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","12","2","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","51","72","59","0","0","38","12","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","2","3","12","3","0","1","0","0","",""
"区南部","5","2","0","0","0","0","0","0","0","",""
"区西南部","5","7","2","1","0","0","4","0","0","",""
"区西部","9","7","5","1","1","0","5","0","0","",""
"区西北部","13","3","3","4","2","0","1","3","0","",""
"区東北部","9","1","0","0","0","0","0","0","0","",""
"区東部","17","1","0","1","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","2","0","0","1","0","6","0","0","",""
"北多摩西部","16","3","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","16","0","0","",""
"北多摩北部","0","0","0","0","1","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","101","28","14","19","9","0","35","4","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","44","16","21","27","3","0","5","1","0","10","4"
"区南部","12","10","2","1","0","0","0","0","0","3","1"
"区西南部","15","12","7","6","0","0","7","2","0","5","3"
"区西部","46","24","44","16","1","0","16","1","0","11","4"
"区西北部","30","5","7","17","2","0","4","7","0","6","2"
"区東北部","9","1","0","0","0","0","1","1","0","3","1"
"区東部","35","6","4","11","1","0","4","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","13","2","0","0","1","0","7","1","0","5","1"
"北多摩西部","16","3","1","0","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","28","2","0","3","3"
"北多摩北部","0","0","0","0","1","0","1","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","220","79","86","78","9","0","73","16","0","55","25"


