"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年15週
"集計期間終了週",2007年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","555","554","1109","284"
"RSウイルス感染症","6","4","10","147"
"咽頭結膜熱","17","18","35","147"
"Ａ群溶血性レンサ球菌咽頭炎","93","108","201","147"
"感染性胃腸炎","424","367","791","147"
"水痘","122","109","231","147"
"手足口病","6","4","10","147"
"伝染性紅斑","59","51","110","147"
"突発性発しん","45","55","100","147"
"百日咳","0","0","0","147"
"風しん","0","0","0","147"
"ヘルパンギーナ","0","2","2","147"
"麻しん（成人麻しん以外）","5","5","10","147"
"流行性耳下腺炎","23","21","44","147"
"不明発しん症","6","4","10","147"
"川崎病","1","0","1","147"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","11","19","30","38"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","0","1","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","6","1","7","24"
