"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年14週
"集計期間終了週",2014年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","989","1012","2001","418"
"RSウイルス感染症","17","9","26","263"
"咽頭結膜熱","20","13","33","263"
"Ａ群溶血性レンサ球菌咽頭炎","244","211","455","263"
"感染性胃腸炎","594","556","1150","263"
"水痘","99","70","169","263"
"手足口病","5","7","12","263"
"伝染性紅斑","16","18","34","263"
"突発性発しん","76","70","146","263"
"百日咳","1","2","3","263"
"ヘルパンギーナ","3","2","5","263"
"流行性耳下腺炎","24","16","40","263"
"不明発しん症","12","6","18","263"
"川崎病","3","0","3","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","1","12","13","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","4","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","5","8","13","25"
"インフルエンザ入院","11","7","18","25"
