"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年13週
"集計期間終了週",2002年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","93","103","196","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","0","2","142"
"Ａ群溶血性レンサ球菌咽頭炎","21","29","50","142"
"感染性胃腸炎","306","315","621","142"
"水痘","77","72","149","142"
"手足口病","3","1","4","142"
"伝染性紅斑","7","11","18","142"
"突発性発しん","32","27","59","142"
"百日咳","3","0","3","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","4","6","10","142"
"麻しん（成人麻しん以外）","4","7","11","142"
"流行性耳下腺炎","52","35","87","142"
"不明発しん症","6","4","10","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","12","8","20","14"
"急性脳炎(日本脳炎を除く)","1","0","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"成人麻しん","1","2","3","25"
