"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年24週
"集計期間終了週",2022年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","409"
"RSウイルス感染症","34","35","69","256"
"咽頭結膜熱","46","38","84","256"
"Ａ群溶血性レンサ球菌咽頭炎","22","26","48","256"
"感染性胃腸炎","1037","881","1918","256"
"水痘","9","7","16","256"
"手足口病","52","42","94","256"
"伝染性紅斑","1","3","4","256"
"突発性発しん","52","56","108","256"
"ヘルパンギーナ","15","12","27","256"
"流行性耳下腺炎","11","1","12","256"
"不明発しん症","4","6","10","256"
"川崎病","0","3","3","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","2","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
