"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年12月"
"集計期間終了月","2006年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","10","0"
"1～4歳","0","0","0","0","0","0","1","15","0"
"5～9歳","0","0","0","0","0","0","0","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","2","0","0","3","0","0","0","1","0"
"20～24歳","8","2","4","7","0","2","0","0","0"
"25～29歳","17","4","5","17","0","2","2","0","0"
"30～34歳","11","4","3","17","0","2","1","0","0"
"35～39歳","14","5","3","9","0","1","2","1","0"
"40～44歳","10","4","3","9","0","0","2","1","0"
"45～49歳","10","7","2","5","0","1","3","0","0"
"50～54歳","4","3","0","1","0","0","2","0","0"
"55～59歳","3","3","1","1","0","0","2","0","0"
"60～64歳","2","2","0","0","0","1","1","2","0"
"65～69歳","1","0","0","1","0","0","6","0","0"
"70歳以上","1","0","0","1","0","0","37","4","2"
"合計","83","34","21","71","0","9","71","37","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年12月"
"集計期間終了月","2006年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","7","0"
"1～4歳","0","0","0","0","0","0","3","18","0"
"5～9歳","0","0","0","0","0","0","0","4","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","15","1","1","2","3","0","0","0","0"
"20～24歳","21","5","6","4","5","0","0","0","0"
"25～29歳","16","6","4","3","4","0","1","0","0"
"30～34歳","15","4","2","3","4","0","1","0","0"
"35～39歳","6","5","2","0","3","0","0","0","0"
"40～44歳","4","0","2","0","1","0","1","1","0"
"45～49歳","3","1","0","0","1","0","2","0","1"
"50～54歳","1","1","1","0","1","0","1","0","0"
"55～59歳","0","2","0","0","0","0","7","0","0"
"60～64歳","0","1","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","1","2","0"
"70歳以上","0","0","0","0","0","0","38","1","0"
"合計","81","26","18","12","22","0","68","33","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年12月"
"集計期間終了月","2006年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","23","17","0"
"1～4歳","0","0","0","0","0","0","4","33","0"
"5～9歳","0","0","0","0","0","0","0","6","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","17","1","1","5","3","0","0","1","0"
"20～24歳","29","7","10","11","5","2","0","0","0"
"25～29歳","33","10","9","20","4","2","3","0","0"
"30～34歳","26","8","5","20","4","2","2","0","0"
"35～39歳","20","10","5","9","3","1","2","1","0"
"40～44歳","14","4","5","9","1","0","3","2","0"
"45～49歳","13","8","2","5","1","1","5","0","1"
"50～54歳","5","4","1","1","1","0","3","0","0"
"55～59歳","3","5","1","1","0","0","9","0","0"
"60～64歳","2","3","0","0","0","1","2","2","0"
"65～69歳","1","0","0","1","0","0","7","2","0"
"70歳以上","1","0","0","1","0","0","75","5","2"
"合計","164","60","39","83","22","9","139","70","3"
"定点数","41","41","41","41","41","41","25","25","25"


