"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年28週
"集計期間終了週",2001年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","10","18","28","142"
"Ａ群溶血性レンサ球菌咽頭炎","18","17","35","142"
"感染性胃腸炎","144","141","285","142"
"水痘","57","59","116","142"
"手足口病","105","85","190","142"
"伝染性紅斑","32","32","64","142"
"突発性発しん","35","42","77","142"
"百日咳","0","0","0","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","599","581","1180","142"
"麻しん（成人麻しん以外）","14","4","18","142"
"流行性耳下腺炎","72","67","139","142"
"不明発しん症","3","9","12","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","12","10","22","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","4","5","9","25"
