"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年43週"
"集計期間終了週","2025年43週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","189","10","1099","5","2","17","62","1","4","1","5","6","0","1","0","0","1","0","1","0","0","0","0","2","","","","","","",""
"区南部","142","16","775","7","7","18","47","5","0","0","4","1","1","0","0","0","2","0","0","1","0","0","0","0","","","","","","",""
"区西南部","283","18","1161","14","1","8","41","0","3","2","1","2","2","1","0","0","1","0","0","2","0","0","5","2","","","","","","",""
"区西部","241","17","1174","10","0","18","46","0","0","3","4","0","0","0","2","0","1","0","0","2","0","0","3","2","","","","","","",""
"区西北部","238","29","1541","8","4","31","75","6","3","4","3","4","0","1","0","0","1","1","0","1","0","0","1","3","","","","","","",""
"区東北部","211","29","1328","14","10","20","41","3","0","0","3","10","0","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"区東部","268","27","1437","9","5","32","67","2","4","5","4","8","0","1","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"西多摩","32","8","244","0","0","8","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","","",""
"南多摩","283","37","2557","8","4","70","104","4","7","4","5","13","3","1","1","0","2","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","68","19","454","7","1","18","30","0","24","3","2","1","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","174","21","1301","6","1","38","42","1","1","3","6","2","0","0","0","0","2","0","0","1","0","0","5","3","","","","","","",""
"北多摩北部","133","17","1022","4","2","30","54","5","1","2","1","7","0","0","0","0","0","0","0","2","0","0","1","3","","","","","","",""
"島しょ","6","0","20","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","2268","248","14113","97","37","308","618","27","47","27","38","54","6","5","3","0","12","1","1","10","0","0","19","21","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年43週"
"集計期間終了週","2025年43週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","165","21","1049","8","2","17","64","2","5","1","5","8","0","1","0","0","1","0","1","0","0","0","0","3","","","","","","",""
"区南部","133","22","728","3","2","15","42","5","2","1","2","1","1","0","0","0","1","0","0","1","0","0","1","1","","","","","","",""
"区西南部","238","27","982","11","1","5","19","1","3","1","1","1","2","2","0","0","1","0","0","2","0","0","1","2","","","","","","",""
"区西部","232","24","1139","7","1","14","28","0","0","3","1","0","0","0","3","0","1","0","0","1","0","0","4","5","","","","","","",""
"区西北部","241","57","1706","5","3","24","64","3","1","1","4","6","0","3","0","0","1","1","0","1","0","0","1","3","","","","","","",""
"区東北部","194","37","1369","12","4","17","56","1","0","0","4","5","0","1","1","0","0","0","0","2","0","0","1","1","","","","","","",""
"区東部","227","19","1405","9","2","29","38","2","1","1","5","8","0","1","0","0","7","0","0","1","0","0","2","1","","","","","","",""
