"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年5週
"集計期間終了週",2009年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4364","4218","8582","286"
"RSウイルス感染症","3","2","5","148"
"咽頭結膜熱","9","9","18","148"
"Ａ群溶血性レンサ球菌咽頭炎","148","148","296","148"
"感染性胃腸炎","514","508","1022","148"
"水痘","67","65","132","148"
"手足口病","8","3","11","148"
"伝染性紅斑","17","12","29","148"
"突発性発しん","31","37","68","148"
"百日咳","2","5","7","148"
"ヘルパンギーナ","2","3","5","148"
"流行性耳下腺炎","41","20","61","148"
"不明発しん症","3","8","11","148"
"川崎病","2","0","2","148"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","5","2","7","39"
"細菌性髄膜炎","2","0","2","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","3","3","6","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
