"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年11月"
"集計期間終了月","2023年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","1","0","0","0","0","0"
"20～24歳","28","1","6","14","0","0","2","0","0"
"25～29歳","28","0","7","9","0","0","0","0","0"
"30～34歳","24","2","2","8","0","0","0","0","0"
"35～39歳","21","2","3","5","0","0","0","0","0"
"40～44歳","13","4","5","11","1","0","0","0","0"
"45～49歳","7","0","4","6","0","0","0","0","0"
"50～54歳","6","1","2","4","0","0","1","0","0"
"55～59歳","5","1","2","3","0","0","0","0","0"
"60～64歳","0","5","2","1","0","0","1","0","0"
"65～69歳","4","0","2","1","0","0","0","0","0"
"70歳以上","0","2","3","1","0","0","13","0","0"
"合計","138","18","38","64","1","0","20","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年11月"
"集計期間終了月","2023年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","1","0","0","0","0","0","1","0","0"
"15～19歳","5","0","3","4","0","0","0","0","0"
"20～24歳","37","1","4","10","1","0","0","0","0"
"25～29歳","35","3","2","6","0","0","0","0","0"
"30～34歳","10","0","3","6","0","0","0","0","0"
"35～39歳","1","0","2","4","0","0","1","0","0"
"40～44歳","4","1","0","0","0","0","0","0","0"
"45～49歳","2","0","0","1","0","0","0","1","0"
"50～54歳","3","1","0","0","3","0","0","0","0"
"55～59歳","0","0","1","2","1","0","0","0","0"
"60～64歳","1","1","0","0","0","0","1","0","0"
"65～69歳","1","1","0","0","0","0","2","1","0"
"70歳以上","0","0","0","0","0","0","16","0","0"
"合計","100","8","15","33","5","0","24","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年11月"
"集計期間終了月","2023年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","1","0","0","0","0","0","1","0","0"
"15～19歳","7","0","3","5","0","0","0","0","0"
"20～24歳","65","2","10","24","1","0","2","0","0"
"25～29歳","63","3","9","15","0","0","0","0","0"
"30～34歳","34","2","5","14","0","0","0","0","0"
"35～39歳","22","2","5","9","0","0","1","0","0"
"40～44歳","17","5","5","11","1","0","0","0","0"
"45～49歳","9","0","4","7","0","0","0","1","0"
"50～54歳","9","2","2","4","3","0","1","0","0"
"55～59歳","5","1","3","5","1","0","0","0","0"
"60～64歳","1","6","2","1","0","0","2","0","0"
"65～69歳","5","1","2","1","0","0","2","1","0"
"70歳以上","0","2","3","1","0","0","29","0","0"
"合計","238","26","53","97","6","0","44","2","0"
"定点数","55","55","55","55","55","55","25","25","25"


