"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年51週"
"集計期間終了週","2019年51週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","280","3","11","29","140","12","13","1","3","2","1","0","0","0","0","0","0","1","1","0","1","","","","","",""
"区南部","241","4","13","46","109","8","4","1","4","0","1","1","0","0","0","0","0","3","0","0","1","","","","","",""
"区西南部","428","2","6","48","147","7","8","2","1","0","3","0","0","0","1","0","0","3","0","0","8","","","","","",""
"区西部","430","3","3","34","113","3","8","2","4","0","1","1","0","0","0","0","0","0","0","0","11","","","","","",""
"区西北部","577","2","7","73","138","3","12","0","4","12","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"区東北部","427","14","8","37","150","4","7","2","5","0","0","0","0","0","3","0","0","0","0","0","6","","","","","",""
"区東部","375","3","5","85","166","9","6","3","2","0","0","1","1","0","0","0","1","0","0","0","4","","","","","",""
"西多摩","115","0","2","12","18","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","667","5","2","73","177","17","45","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","209","0","5","12","63","9","5","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","488","0","7","35","87","15","7","0","7","0","0","3","1","0","1","0","0","2","0","0","7","","","","","",""
"北多摩北部","358","4","9","42","73","7","5","0","5","0","2","0","1","0","1","0","1","0","0","0","5","","","","","",""
"島しょ","68","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4663","40","78","526","1381","96","121","13","48","15","10","7","3","0","7","0","2","11","1","0","43","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年51週"
"集計期間終了週","2019年51週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","273","1","18","36","114","13","11","2","6","1","1","0","0","0","0","0","0","2","1","0","2","","","","","",""
"区南部","236","1","7","32","136","14","7","1","4","0","1","1","0","0","0","0","0","3","0","0","1","","","","","",""
"区西南部","392","2","7","37","119","5","6","1","4","1","3","0","0","0","1","0","0","3","0","0","9","","","","","",""
"区西部","419","3","4","46","126","4","3","2","6","0","1","1","1","0","0","0","0","0","0","0","7","","","","","",""
"区西北部","586","6","2","51","134","10","14","0","12","4","0","0","0","0","1","0","0","2","0","0","1","","","","","",""
"区東北部","484","11","5","36","106","6","17","1","8","3","1","0","0","0","1","0","0","0","0","0","3","","","","","",""
"区東部","373","1","3","73","136","9","4","2","4","1","0","1","1","0","0","0","1","1","0","0","2","","","","","",""
"西多摩","115","0","2","13","21","2","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","664","2","6","58","153","19","43","3","4","2","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","251","0","1","5","57","7","4","0","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","465","1","5","32","82","6","8","3","6","0","0","3","1","0","1","0","0","1","0","0","6","","","","","",""
"北多摩北部","359","2","7","44","74","2","8","0","4","1","2","0","1","0","1","0","1","0","0","0","10","","","","","",""
"島しょ","60","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4677","30","67","463","1258","97","126","15","64","14","14","8","4","0","6","0","2","13","1","0","41","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年51週"
"集計期間終了週","2019年51週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","553","4","29","65","254","25","24","3","9","3","2","0","0","0","0","0","0","3","1","0","3","32","20","2","4","4","0"
"区南部","477","5","20","78","245","22","11","2","8","0","2","1","0","0","0","0","0","3","0","0","2","32","20","3","1","1","0"
"区西南部","820","2","13","85","266","12","14","3","5","1","3","0","0","0","2","0","0","3","0","0","17","40","25","4","3","3","0"
"区西部","849","3","7","80","239","7","11","4","10","0","1","1","1","0","0","0","0","0","0","0","18","39","25","3","4","4","0"
