"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年11週
"集計期間終了週",2007年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3275","3188","6463","281"
"RSウイルス感染症","5","5","10","141"
"咽頭結膜熱","10","17","27","141"
"Ａ群溶血性レンサ球菌咽頭炎","133","127","260","141"
"感染性胃腸炎","431","405","836","141"
"水痘","106","96","202","141"
"手足口病","4","7","11","141"
"伝染性紅斑","35","33","68","141"
"突発性発しん","39","32","71","141"
"百日咳","0","1","1","141"
"風しん","0","2","2","141"
"ヘルパンギーナ","1","1","2","141"
"麻しん（成人麻しん以外）","1","1","2","141"
"流行性耳下腺炎","16","24","40","141"
"不明発しん症","5","4","9","141"
"川崎病","0","0","0","141"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","3","6","9","14"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","0","1","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","4","1","5","24"
