"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年19週"
"集計期間終了週","2011年19週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","2","1","0","12","2","0","0","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","2","7","3","82","13","1","1","38","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","6","0","15","8","161","30","4","6","42","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","0","7","11","99","39","1","6","8","0","2","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","11","0","9","37","112","41","1","10","0","0","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","0","4","46","90","27","1","11","0","0","0","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","9","0","4","45","62","23","3","8","0","0","0","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","8","0","1","56","64","13","0","12","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","10","0","0","54","55","7","1","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","1","29","45","5","0","9","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","23","39","2","0","6","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","38","0","3","28","111","6","0","2","0","1","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","15","0","0","7","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","10","0","0","12","59","1","0","1","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","153","4","52","359","1004","209","12","80","90","1","8","60","15","4","0","9","0","0","2","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年19週"
"集計期間終了週","2011年19週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","0","0","0","14","1","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","1","5","2","73","11","0","1","33","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","4","11","8","116","22","4","4","38","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","5","1","6","19","91","33","1","5","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","0","1","26","83","37","1","29","2","0","2","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","10","0","1","26","88","31","0","11","0","0","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","11","0","3","30","72","27","0","9","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","14","0","1","33","47","8","0","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","10","0","2","36","50","10","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","14","0","0","34","29","3","0","7","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","1","17","24","1","0","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","27","0","0","46","57","6","0","8","1","1","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","7","0","1","2","16","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","9","0","3","22","114","3","0","2","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","155","6","35","301","874","194","6","103","86","5","6","42","13","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年19週"
"集計期間終了週","2011年19週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","2","1","0","26","3","0","0","5","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","3","12","5","155","24","1","2","71","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","4","26","16","277","52","8","10","80","0","2","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","9","1","13","30","190","72","2","11","17","0","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","15","0","10","63","195","78","2","39","2","0","3","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","16","0","5","72","178","58","1","22","0","0","0","19","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","20","0","7","75","134","50","3","17","0","0","0","14","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","22","0","2","89","111","21","0","26","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","20","0","2","90","105","17","1","13","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","23","0","1","63","74","8","0","16","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","13","0","1","40","63","3","0","14","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","65","0","3","74","168","12","0","10","1","2","1","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","22","0","1","9","29","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","19","0","3","34","173","4","0","3","0","4","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","308","10","87","660","1878","403","18","183","176","6","14","102","28","4","0","16","0","0","5","0","0","0","0","0","0","0","0","0"
"定点数","416","262","262","262","262","262","262","262","262","262","262","262","262","262","37","37","23","23","23","23","25","25","25","25","25","25","25","25"


