"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年23週
"集計期間終了週",2011年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","13","34","414"
"RSウイルス感染症","11","6","17","259"
"咽頭結膜熱","97","88","185","259"
"Ａ群溶血性レンサ球菌咽頭炎","504","382","886","259"
"感染性胃腸炎","1003","876","1879","259"
"水痘","225","217","442","259"
"手足口病","78","66","144","259"
"伝染性紅斑","125","124","249","259"
"突発性発しん","97","81","178","259"
"百日咳","4","4","8","259"
"ヘルパンギーナ","28","37","65","259"
"流行性耳下腺炎","72","45","117","259"
"不明発しん症","15","17","32","259"
"川崎病","0","4","4","259"
"急性出血性結膜炎","1","0","1","37"
"流行性角結膜炎","10","9","19","37"
"細菌性髄膜炎","0","2","2","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","3","4","7","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
"インフルエンザ入院","0","0","0","25"
