"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","4","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"～1歳","14","2","0","3","9","2","2","0","8","0","1","0","2","0","0","0","0","0","0","0"
"1歳","67","4","1","2","19","6","11","0","25","0","2","3","0","0","0","0","0","0","1","0"
"2歳","86","1","0","2","18","8","4","0","2","0","1","2","0","0","0","0","0","0","0","0"
"3歳","142","0","0","3","18","4","4","2","0","0","3","4","0","0","0","0","0","0","0","0"
"4歳","199","0","1","9","17","5","2","0","1","0","3","15","0","0","0","0","0","0","0","0"
"5歳","227","0","0","16","16","5","2","1","0","0","0","9","1","0","0","0","0","0","0","0"
"6歳","296","0","1","14","12","0","0","1","0","0","0","5","2","0","0","0","0","0","0","0"
"7歳","330","0","0","7","11","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0"
"8歳","322","0","0","5","13","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","353","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1331","0","0","9","20","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"15～19歳","403","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","156","0","0","5","23","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"30～39歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"50～59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","4154","7","3","79","182","33","26","5","37","2","12","44","5","1","1","11","0","0","1","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","6","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","14","0","0","0","11","2","2","0","12","0","1","0","1","0","0","0","0","0","0","0"
"1歳","54","4","0","1","20","4","9","0","21","0","1","3","2","0","0","0","0","0","0","0"
"2歳","88","2","0","3","12","4","4","1","0","0","0","2","1","0","0","0","0","0","1","0"
"3歳","126","1","1","6","10","6","2","2","0","0","1","3","0","0","0","0","0","0","0","0"
"4歳","170","0","0","7","8","7","1","1","0","0","2","7","0","0","0","0","0","0","1","0"
"5歳","208","0","0","8","8","6","3","0","0","0","1","11","0","0","0","0","0","0","1","0"
"6歳","241","0","0","7","7","2","1","1","0","0","0","3","0","0","0","0","0","0","0","0"
"7歳","323","0","0","7","12","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0"
"8歳","283","0","1","5","6","3","0","1","0","0","2","1","0","0","0","0","0","0","0","0"
"9歳","322","0","0","2","4","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","1221","0","0","5","8","3","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"15～19歳","300","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","145","0","0","1","34","2","0","0","0","3","1","0","0","0","0","3","0","0","0","0"
"30～39歳","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3919","7","2","53","142","41","24","7","34","4","9","36","5","0","0","5","0","0","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年44週"
"集計期間終了週","2009年44週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
