"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年8週
"集計期間終了週",2015年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1096","1117","2213","415"
"RSウイルス感染症","42","39","81","261"
"咽頭結膜熱","29","19","48","261"
"Ａ群溶血性レンサ球菌咽頭炎","373","329","702","261"
"感染性胃腸炎","1128","1068","2196","261"
"水痘","70","52","122","261"
"手足口病","11","12","23","261"
"伝染性紅斑","84","90","174","261"
"突発性発しん","62","56","118","261"
"百日咳","6","2","8","261"
"ヘルパンギーナ","2","1","3","261"
"流行性耳下腺炎","42","25","67","261"
"不明発しん症","6","4","10","261"
"川崎病","0","1","1","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","3","4","7","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","1","3","25"
"インフルエンザ入院","4","12","16","25"
