"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年15週
"集計期間終了週",2019年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","289","266","555","412"
"RSウイルス感染症","67","49","116","258"
"咽頭結膜熱","29","16","45","258"
"Ａ群溶血性レンサ球菌咽頭炎","305","251","556","258"
"感染性胃腸炎","989","963","1952","258"
"水痘","48","43","91","258"
"手足口病","8","4","12","258"
"伝染性紅斑","70","55","125","258"
"突発性発しん","60","69","129","258"
"ヘルパンギーナ","2","3","5","258"
"流行性耳下腺炎","2","5","7","258"
"不明発しん症","2","1","3","258"
"川崎病","2","1","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","11","8","19","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","7","3","10","25"
"インフルエンザ入院","2","2","4","25"
