"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年46週"
"集計期間終了週","2024年46週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","10","0","1","16","46","5","58","10","2","0","4","1","0","0","0","0","0","1","0","0","1","3","","","","","",""
"区南部","31","10","4","5","14","64","1","22","15","3","1","1","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"区西南部","37","24","1","0","23","40","5","32","17","2","1","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"区西部","48","16","0","0","37","51","3","30","30","4","0","0","0","0","0","0","0","0","13","0","0","1","5","","","","","",""
"区西北部","58","30","6","4","31","57","6","80","41","6","2","0","1","0","0","2","0","0","5","0","0","0","1","","","","","",""
"区東北部","50","25","12","5","24","47","1","60","14","2","1","0","1","0","0","0","0","0","4","0","0","0","0","","","","","",""
"区東部","46","31","1","2","22","49","3","56","28","3","2","1","2","0","0","1","0","0","6","0","0","1","0","","","","","",""
"西多摩","12","5","0","0","2","5","1","16","1","0","0","0","0","0","0","0","0","0","5","0","0","1","1","","","","","",""
"南多摩","75","33","3","1","32","67","2","95","41","0","0","0","1","0","0","0","0","0","0","0","0","0","9","","","","","",""
"北多摩西部","23","12","1","0","11","15","0","19","20","1","0","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"北多摩南部","26","25","1","2","38","64","2","79","22","2","0","1","0","0","0","0","0","1","13","0","0","4","7","","","","","",""
"北多摩北部","25","19","0","2","51","23","6","49","30","3","0","0","1","0","0","0","0","0","4","0","0","2","4","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","465","240","29","22","301","528","35","597","269","28","7","7","7","0","0","3","0","1","53","0","0","11","36","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年46週"
"集計期間終了週","2024年46週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","25","10","3","1","6","49","4","42","19","2","0","4","1","0","0","2","0","0","4","0","0","2","2","","","","","",""
"区南部","22","18","3","2","15","58","1","13","16","1","1","1","2","0","0","0","0","0","1","0","0","0","2","","","","","",""
"区西南部","33","32","2","1","10","24","1","33","7","4","1","0","2","1","0","3","0","1","4","0","0","1","1","","","","","",""
"区西部","46","31","0","0","25","45","1","31","23","4","0","0","0","1","0","0","0","0","9","0","0","1","4","","","","","",""
"区西北部","63","38","7","2","24","56","2","70","38","4","1","0","1","0","0","2","0","0","6","0","0","0","1","","","","","",""
"区東北部","39","22","7","1","23","35","1","58","12","5","3","1","1","1","0","0","0","0","2","0","0","0","0","","","","","",""
"区東部","38","45","2","2","20","29","5","51","31","3","3","1","2","0","0","1","0","0","6","0","0","1","0","","","","","",""
"西多摩","13","6","0","0","2","4","1","9","2","0","0","0","0","0","0","0","0","0","7","0","0","1","2","","","","","",""
"南多摩","61","38","2","1","38","62","1","92","36","1","1","1","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","13","13","1","0","11","18","2","14","15","2","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"北多摩南部","29","25","3","1","27","37","1","56","23","2","0","1","0","1","0","0","0","1","14","0","0","1","2","","","","","",""
"北多摩北部","26","19","1","2","41","26","3","47","19","6","1","0","1","0","0","0","0","0","3","0","0","2","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","408","297","31","13","242","443","23","517","241","34","11","9","11","4","0","8","0","2","57","0","0","10","19","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年46週"
"集計期間終了週","2024年46週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","59","20","3","2","22","95","9","100","29","4","0","4","2","0","0","2","0","0","5","0","0","3","5","32","20","2","4","4","4"
"区南部","53","28","7","7","29","122","2","35","31","4","1","1","2","0","0","0","0","0","1","0","0","0","2","33","21","3","1","1","1"
"区西南部","70","56","3","1","33","64","6","65","24","6","1","0","2","1","0","3","0","1","4","0","0","1","3","40","25","4","3","3","3"
"区西部","94","47","0","0","62","96","4","61","53","8","0","0","0","1","0","0","0","0","22","0","0","1","9","39","25","4","4","4","4"
"区西北部","121","68","13","6","55","113","8","150","79","10","3","0","2","0","0","2","0","0","11","0","0","0","2","55","35","6","2","2","2"
"区東北部","89","47","19","6","47","82","2","118","26","7","4","1","1","1","0","0","0","0","6","0","0","0","0","40","25","4","1","1","1"
"区東部","84","76","3","2","42","78","8","107","59","6","5","1","2","0","0","1","0","0","12","0","0","1","0","41","26","4","1","1","1"
"西多摩","25","11","0","0","2","9","1","25","3","0","0","0","0","0","0","0","0","0","12","0","0","2","3","14","8","1","1","1","1"
"南多摩","136","71","5","1","70","129","3","187","77","1","1","1","2","0","0","0","0","0","0","0","0","1","12","45","28","4","1","1","1"
"北多摩西部","36","25","1","0","22","33","2","33","35","3","0","0","0","0","0","0","0","0","1","0","0","0","3","21","14","2","1","1","1"
"北多摩南部","55","50","4","3","65","101","3","135","45","4","0","1","0","1","0","0","0","2","27","0","0","5","9","33","21","3","3","3","3"
"北多摩北部","51","38","1","2","92","49","9","96","49","9","1","0","1","0","0","0","0","0","7","0","0","2","5","23","15","2","2","2","2"
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","873","537","59","30","541","971","57","1113","510","62","16","9","14","4","0","8","0","3","108","0","0","16","53","418","264","39","25","25","25"


