"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","1","12","29","4","8","2","10","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","5","3","2","36","2","5","0","5","1","13","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","2","20","3","3","0","4","0","5","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","2","5","3","39","3","11","0","3","0","4","3","0","0","0","0","0","0","2","0","","","","","",""
"区西北部","0","0","2","3","17","2","16","0","3","0","10","4","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","0","4","4","26","3","7","0","6","0","9","7","1","0","2","4","0","0","1","0","","","","","",""
"区東部","0","5","2","18","23","2","7","0","7","0","7","4","0","0","0","2","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","3","2","1","0","2","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","2","1","6","14","37","11","16","0","12","0","6","9","5","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","6","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","0","6","0","15","1","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","3","5","21","0","3","1","5","0","11","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","19","27","64","263","33","93","4","58","1","71","36","7","0","3","10","0","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","8","4","8","22","2","8","1","6","0","9","2","0","0","0","1","0","0","1","0","","","","","",""
"区南部","0","10","4","8","32","2","8","0","3","1","8","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","2","20","2","5","1","4","0","5","4","0","0","0","0","0","1","0","0","","","","","",""
"区西部","0","2","2","6","37","4","7","0","4","0","2","1","0","0","0","3","0","0","1","0","","","","","",""
"区西北部","0","0","2","3","19","2","10","0","7","0","10","3","1","0","1","3","0","0","0","0","","","","","",""
"区東北部","0","1","2","3","18","1","4","0","7","0","5","5","2","0","2","1","0","0","2","1","","","","","",""
"区東部","0","2","2","9","16","2","4","0","6","0","7","4","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","3","1","1","0","3","0","1","0","0","0","0","1","0","0","1","0","","","","","",""
"南多摩","2","1","5","14","37","5","19","2","11","0","3","9","6","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","9","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","2","4","1","9","1","5","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","2","8","6","2","2","1","5","0","14","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","24","27","64","223","25","78","6","61","1","67","31","10","0","3","13","0","1","5","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","男女合計"

