"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年52週"
"集計期間終了週","2007年52週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","5","9","0","0","8","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","7","11","2","0","55","5","0","0","16","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"1歳","40","20","3","2","153","24","9","0","14","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"2歳","41","4","3","3","71","26","1","1","0","0","0","1","1","1","0","0","0","0","0","0","2","0","0"
"3歳","68","2","0","10","97","27","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","78","2","4","11","78","16","1","1","0","0","1","0","0","4","0","0","0","1","0","0","1","0","0"
"5歳","97","0","1","10","71","18","3","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","68","0","3","19","63","9","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","93","0","1","12","54","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","67","0","1","11","54","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"9歳","59","0","1","4","46","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","113","0","0","8","92","2","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","43","0","1","2","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","131","1","0","6","182","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0"
"40～49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50～59歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"70～79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1154","49","20","98","1054","141","15","11","34","1","1","2","1","17","3","1","2","7","0","0","3","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年52週"
"集計期間終了週","2007年52週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","2","0","0","6","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","12","10","2","0","52","7","1","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","26","12","3","0","105","19","6","1","10","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
