"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年53週"
"集計期間終了週","2009年53週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","8","0","0","1","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","3","1","0","6","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","25","0","1","2","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","9","2","0","1","11","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","4","1","0","0","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","19","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","20","2","0","2","26","4","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","26","3","1","0","22","6","1","0","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","28","0","0","2","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","1","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","17","0","0","1","21","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","10","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","9","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","9","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","21","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","16","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","13","0","0","0","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","25","0","0","0","11","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","48","0","0","1","50","7","2","0","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","29","4","0","4","25","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","36","2","0","2","29","20","0","1","3","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","35","0","0","1","20","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","19","6","0","2","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
