"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年14週
"集計期間終了週",2010年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","10","23","287"
"RSウイルス感染症","9","5","14","148"
"咽頭結膜熱","13","7","20","148"
"Ａ群溶血性レンサ球菌咽頭炎","97","98","195","148"
"感染性胃腸炎","582","562","1144","148"
"水痘","136","107","243","148"
"手足口病","20","12","32","148"
"伝染性紅斑","29","21","50","148"
"突発性発しん","37","45","82","148"
"百日咳","3","3","6","148"
"ヘルパンギーナ","4","7","11","148"
"流行性耳下腺炎","65","42","107","148"
"不明発しん症","3","2","5","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","2","1","3","39"
"流行性角結膜炎","9","12","21","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","0","2","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
