"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年24週"
"集計期間終了週","2012年24週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","0","0","1","9","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","2","7","2","103","4","7","0","39","0","14","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","2","28","15","155","13","29","2","53","0","31","2","8","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","10","26","111","18","17","1","9","0","21","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","1","21","56","125","21","11","7","1","0","16","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","14","65","135","27","14","4","0","0","12","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","11","63","99","21","4","2","2","0","9","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","51","85","7","3","3","0","0","1","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","1","1","7","63","67","5","2","3","0","0","3","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","26","48","2","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","31","45","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","5","56","126","1","1","3","0","0","1","2","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","3","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","9","67","0","1","0","0","2","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","7","113","467","1191","124","92","25","105","2","111","27","21","3","0","14","0","0","7","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年24週"
"集計期間終了週","2012年24週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","0","1","0","13","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","2","4","1","80","5","5","1","36","0","6","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","3","18","10","114","5","10","4","53","0","23","1","4","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0"
"2歳","0","0","10","19","92","12","16","1","5","0","28","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","10","47","113","31","11","2","1","0","10","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","1","12","56","119","14","4","3","0","1","19","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","8","72","81","12","3","1","0","0","6","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","70","88","10","2","3","1","0","2","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","39","66","5","0","2","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","2","33","50","3","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","13","35","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","1","33","87","3","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","1","2","25","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","4","32","130","3","0","0","0","0","2","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
