"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年39週"
"集計期間終了週","2017年39週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","24","0","0","6","0","2","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","36","4","1","37","2","59","0","17","0","16","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","81","23","13","74","2","186","0","34","0","45","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","39","11","14","39","0","99","1","11","0","17","2","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","1","12","6","17","34","5","77","1","2","0","15","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","9","10","31","40","2","63","1","0","0","9","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","2","31","36","6","33","1","0","0","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","1","4","25","26","9","26","0","0","0","4","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","4","24","24","3","10","1","0","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","25","20","5","7","2","0","0","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
