"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年5週
"集計期間終了週",2013年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7430","7598","15028","419"
"RSウイルス感染症","71","54","125","264"
"咽頭結膜熱","30","24","54","264"
"Ａ群溶血性レンサ球菌咽頭炎","299","285","584","264"
"感染性胃腸炎","1081","1020","2101","264"
"水痘","96","59","155","264"
"手足口病","14","10","24","264"
"伝染性紅斑","14","16","30","264"
"突発性発しん","73","61","134","264"
"百日咳","0","0","0","264"
"ヘルパンギーナ","1","2","3","264"
"流行性耳下腺炎","14","24","38","264"
"不明発しん症","13","4","17","264"
"川崎病","3","2","5","264"
"急性出血性結膜炎","1","0","1","36"
"流行性角結膜炎","11","12","23","36"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","10","3","13","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"インフルエンザ入院","52","35","87","25"
